id,Age,Annual_Income_USD,Daily_Commute_km,Number_of_Cars_Owned,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Environmental_Concern_Level,Gender,City_Type,Current_Car_Type,Home_Charging_Possible,Subsidy_Available,Range_Anxiety_Level,Will_Buy_EV
6758,30,83557,49.4,1,6,5,1,Male,Urban,Sedan,No,Yes,Low,No
6759,48,89948,12.1,2,2,2,1,Male,Rural,Sedan,Yes,Yes,Low,No
6760,46,44906,5,3,13,4,3,Male,Urban,SUV,No,Yes,Low,No
6761,29,95845,5,2,7,11,1,Male,Urban,Hatchback,No,No,Low,No
6762,62,137570,15.7,1,3,7,3,Female,Urban,Sedan,No,No,Low,No
6763,30,114372,5,3,2,2,4,Female,Suburban,SUV,Yes,Yes,Low,Yes
6764,47,79362,49,1,3,9,4,Female,Suburban,SUV,Yes,No,Low,No
6765,44,77271,5,1,2,5,3,Male,Urban,Hatchback,No,Yes,Low,No
6766,50,72483,67.4,1,1,1,3,Male,Rural,Sedan,Yes,No,Low,No
6767,27,81348,5,2,14,14,1,Male,Urban,SUV,Yes,Yes,Low,No
6768,64,56777,21.3,1,1,1,1,Male,Rural,Sedan,Yes,Yes,Low,No
6769,28,94445,27,1,0,2,4,Male,Rural,SUV,Yes,Yes,Low,No
6770,50,74528,48.7,2,7,5,2,Female,Suburban,Sedan,Yes,Yes,Low,No
6771,58,54721,5,3,2,1,3,Male,Suburban,Sedan,Yes,No,Low,No
6772,45,59053,21.2,2,3,3,4,Male,Suburban,Sedan,Yes,Yes,Low,No
6773,44,120533,31.6,2,2,18,2,Male,Urban,Sedan,Yes,Yes,Low,No
6774,47,30000,49.4,2,3,9,1,Female,Suburban,SUV,No,Yes,Medium,No
6775,39,71487,46.7,2,9,15,5,Male,Urban,Sedan,No,Yes,Low,Yes
6776,46,84726,34.8,2,10,4,4,Male,Urban,Sedan,No,No,Low,No
6777,54,74923,58.3,2,5,4,3,Male,Suburban,SUV,Yes,No,Low,No
6778,61,78656,48.4,2,2,3,4,Female,Suburban,Sedan,Yes,Yes,Low,Yes
6779,41,91766,5,1,6,3,1,Male,Suburban,SUV,Yes,Yes,Low,No
6780,59,113978,32.7,1,11,16,2,Female,Urban,SUV,Yes,Yes,Low,No
6781,32,143025,12.5,2,2,1,2,Female,Suburban,Sedan,Yes,Yes,Low,No
6782,45,78506,20,2,12,7,1,Female,Urban,SUV,Yes,Yes,Low,No
6783,63,81771,41.2,1,0,0,1,Female,Rural,Hatchback,Yes,No,Low,No
6784,55,101047,5,2,8,7,4,Male,Urban,SUV,No,No,Low,No
6785,35,46824,38.9,1,2,8,2,Male,Suburban,SUV,No,No,Medium,No
6786,64,86844,5,2,1,0,5,Male,Rural,Sedan,Yes,Yes,Low,Yes
6787,29,40588,5,1,9,6,1,Female,Urban,Hatchback,No,No,Low,No
6788,50,80942,31.4,1,0,4,5,Female,Suburban,Hatchback,No,Yes,Medium,No
6789,65,77515,23.1,1,5,1,2,Female,Suburban,Hatchback,Yes,No,Low,No
6790,33,115447,53.1,4,6,1,5,Male,Suburban,Sedan,Yes,Yes,Low,Yes
6791,31,88069,5,1,9,3,5,Male,Urban,Truck,No,Yes,Low,Yes
6792,64,75450,52.5,1,2,3,1,Male,Rural,SUV,Yes,Yes,Low,No
6793,43,68466,5,2,14,8,2,Female,Urban,Sedan,Yes,Yes,Low,No
6794,42,94976,26.6,2,5,5,4,Male,Urban,Sedan,Yes,No,Low,No
6795,56,115757,41,1,4,4,1,Male,Urban,SUV,Yes,Yes,Low,No
6796,38,71020,38.1,1,11,3,4,Female,Urban,Sedan,Yes,Yes,Low,Yes
6797,52,65800,5,1,5,14,3,Female,Urban,Sedan,No,Yes,Low,No
6798,54,115096,61.6,1,5,18,5,Male,Urban,Hatchback,Yes,Yes,Low,Yes
6799,61,71040,31.5,2,7,6,2,Male,Suburban,SUV,Yes,Yes,Low,No
6800,46,52324,42.9,2,3,8,1,Female,Suburban,Truck,Yes,Yes,Low,No
6801,66,89514,52.4,2,11,15,1,Male,Urban,SUV,No,Yes,Low,No
6802,34,82903,51.4,2,2,1,1,Male,Rural,Hatchback,Yes,No,Low,No
6803,68,89605,50.3,1,2,2,3,Male,Rural,SUV,Yes,Yes,Low,No
6804,52,30000,60.4,2,5,7,3,Female,Suburban,Sedan,No,No,Medium,No
6805,55,122966,46.6,1,6,3,3,Male,Suburban,Sedan,Yes,No,Low,No
6806,59,54917,44.5,1,2,17,3,Male,Urban,SUV,No,Yes,Medium,No
6807,27,96877,49.3,2,4,6,2,Female,Urban,Sedan,Yes,No,Low,No
6808,66,95969,5,2,5,9,3,Male,Urban,SUV,Yes,Yes,Low,No
6809,42,91619,41.2,3,2,3,4,Male,Suburban,SUV,No,Yes,Medium,No
6810,49,73420,51.9,1,0,0,3,Male,Rural,Sedan,Yes,No,Low,No
6811,60,121777,5,1,12,16,3,Female,Urban,SUV,Yes,Yes,Low,Yes
6812,59,95950,5,1,6,6,4,Female,Urban,Sedan,Yes,No,Low,No
6813,54,68243,42.4,2,1,9,4,Male,Suburban,SUV,Yes,No,Low,No
6814,53,51375,5,2,5,14,1,Male,Urban,Truck,No,Yes,Low,No
6815,57,86800,49,2,9,9,4,Female,Urban,Sedan,Yes,Yes,Low,No
6816,67,83314,33.7,1,4,8,3,Male,Suburban,Sedan,No,Yes,Medium,Yes
6817,49,94487,27.8,1,1,4,5,Male,Suburban,Sedan,Yes,Yes,Low,Yes
6818,35,52740,20,2,6,5,5,Female,Suburban,Sedan,Yes,Yes,Low,Yes
6819,49,102762,48.3,1,12,16,1,Male,Urban,Sedan,No,Yes,Low,No
6820,67,92897,37.3,2,2,17,2,Male,Urban,Sedan,No,Yes,Low,No
6821,28,100929,5,1,2,1,3,Male,Suburban,Truck,Yes,Yes,Low,Yes
6822,28,63694,52.6,2,7,4,1,Female,Urban,SUV,Yes,Yes,Low,No
6823,48,86077,32.5,2,0,0,2,Male,Rural,SUV,Yes,Yes,Low,No
6824,60,44902,42.1,1,9,17,3,Male,Urban,Truck,No,No,Low,No
6825,32,110918,29.3,1,7,3,5,Female,Urban,Sedan,No,Yes,Low,Yes
6826,48,83859,52.5,3,5,18,1,Male,Urban,SUV,No,Yes,Low,No
6827,35,114943,24.9,2,10,18,2,Male,Urban,SUV,No,Yes,Low,No
6828,59,55717,19.9,2,7,1,1,Male,Suburban,Sedan,Yes,No,Low,No
6829,35,106094,46.8,1,12,10,2,Male,Urban,SUV,Yes,No,Low,No
6830,41,60741,5,1,8,17,3,Female,Urban,Hatchback,No,Yes,Low,No
6831,34,84190,23.4,2,14,17,4,Male,Urban,SUV,No,Yes,Low,No
6832,54,62342,34,2,7,16,5,Male,Urban,Sedan,No,No,Low,No
6833,43,119478,48.9,2,7,12,2,Female,Urban,Truck,No,Yes,Low,No
6834,32,73479,53.3,1,0,1,4,Male,Rural,Sedan,Yes,Yes,Low,Yes
6835,59,84701,5,3,4,5,5,Female,Suburban,SUV,Yes,Yes,Low,No
6836,51,56882,24.6,2,0,1,2,Female,Rural,Sedan,Yes,No,Low,No
6837,56,87903,67.3,1,6,1,3,Male,Suburban,Sedan,Yes,No,Low,No
6838,42,110733,32.5,2,2,8,3,Male,Urban,Sedan,Yes,Yes,Low,Yes
6839,55,110624,43.6,3,7,7,2,Male,Suburban,SUV,Yes,Yes,Low,No
6840,47,101008,5,1,4,9,1,Male,Urban,SUV,Yes,Yes,Low,No
6841,26,30000,70.7,2,8,3,1,Female,Urban,Sedan,No,Yes,Medium,No
6842,65,92649,49.4,2,5,13,1,Male,Urban,Hatchback,Yes,Yes,Low,No
6843,43,39242,55.9,1,1,8,4,Male,Suburban,SUV,Yes,No,Low,No
6844,59,75316,41.2,2,12,19,4,Male,Urban,Sedan,Yes,No,Low,No
6845,29,43483,44.7,1,2,2,1,Female,Rural,Truck,Yes,Yes,Low,No
6846,28,114904,5,1,5,8,4,Male,Suburban,SUV,Yes,Yes,Low,Yes
6847,51,83745,25.5,2,2,3,5,Male,Rural,Sedan,Yes,Yes,Low,Yes
6848,45,124410,5,2,3,8,4,Female,Suburban,SUV,Yes,Yes,Low,No
6849,44,88637,37.7,4,9,7,4,Male,Urban,Truck,No,No,Low,No
6850,51,122217,52.8,1,7,4,5,Male,Suburban,Hatchback,Yes,Yes,Low,Yes
6851,58,84595,37.8,4,1,3,2,Male,Rural,SUV,Yes,No,Low,No
6852,58,87903,23.3,1,7,3,4,Female,Urban,Sedan,No,Yes,Medium,No
6853,46,115096,58.8,1,2,1,5,Male,Suburban,Sedan,No,Yes,Medium,Yes
6854,34,123549,36.3,1,5,6,2,Male,Suburban,Truck,Yes,Yes,Low,No
6855,55,63737,30.4,1,1,4,4,Female,Suburban,SUV,Yes,Yes,Low,No
6856,59,85629,31.9,1,1,5,4,Male,Suburban,SUV,Yes,Yes,Low,No
6857,36,90735,33.4,2,7,2,2,Female,Suburban,Sedan,Yes,Yes,Low,No
6858,25,113784,69.9,3,1,1,3,Male,Suburban,Sedan,Yes,Yes,Low,No
6859,35,83630,5,2,0,3,3,Female,Rural,Sedan,Yes,No,Low,No
6860,52,83810,5,1,5,1,1,Female,Suburban,Sedan,Yes,No,Low,No
6861,35,93957,5,1,6,6,2,Male,Suburban,SUV,Yes,No,Low,No
6862,28,82499,51.9,1,1,3,2,Male,Suburban,Sedan,Yes,Yes,Low,No
6863,30,78447,66.5,2,3,6,4,Male,Suburban,Sedan,Yes,Yes,Low,No
6864,46,119293,37.8,1,3,8,1,Male,Suburban,Sedan,Yes,Yes,Low,No
6865,28,87249,45.4,2,9,4,1,Male,Urban,SUV,No,No,Low,No
6866,48,74914,37.5,3,7,9,2,Female,Suburban,SUV,Yes,Yes,Low,No
6867,50,82997,36.4,2,2,12,4,Male,Urban,SUV,No,Yes,Low,No
6868,55,65800,12.2,1,4,7,4,Male,Urban,SUV,No,Yes,Low,No
6869,27,92355,60.7,2,7,13,1,Female,Urban,Sedan,No,No,Medium,No
6870,56,122771,60.4,1,4,6,1,Male,Urban,SUV,Yes,Yes,Low,No
6871,30,93478,67.7,2,14,16,1,Female,Urban,Sedan,Yes,No,Low,No
6872,32,126595,49.5,1,0,5,2,Female,Suburban,SUV,Yes,Yes,Low,No
6873,36,61610,42.7,2,12,13,1,Male,Urban,SUV,Yes,Yes,Low,No
6874,48,65925,47.1,3,4,8,3,Male,Suburban,SUV,Yes,No,Low,No
6875,35,90981,34.5,2,7,4,3,Male,Urban,SUV,No,No,Medium,No
6876,34,30000,52.2,2,11,13,1,Male,Urban,Hatchback,Yes,Yes,Low,No
6877,32,104988,5,2,1,4,3,Female,Suburban,Sedan,Yes,Yes,Low,Yes
6878,42,119746,45.1,1,10,15,1,Female,Urban,Sedan,Yes,No,Low,No
6879,54,137855,54.1,2,14,5,1,Male,Urban,Sedan,No,Yes,Low,No
6880,61,30000,53.4,1,2,0,1,Male,Rural,SUV,Yes,No,Low,No
6881,39,104074,32.8,4,11,14,5,Male,Urban,Truck,No,Yes,Low,No
6882,33,30000,21.8,2,14,19,1,Female,Urban,SUV,Yes,Yes,Low,No
6883,45,109156,33.5,2,5,4,1,Female,Urban,SUV,No,Yes,Low,No
6884,55,30000,47.9,4,0,9,3,Female,Suburban,Sedan,Yes,Yes,Low,No
6885,40,103884,5,2,4,18,2,Male,Urban,Sedan,No,No,Low,No
6886,36,30000,5,2,6,9,3,Male,Suburban,Sedan,Yes,No,Low,No
6887,56,104473,16.6,2,2,2,1,Male,Rural,Sedan,Yes,Yes,Low,No
6888,27,149878,60,3,1,2,4,Male,Rural,SUV,Yes,Yes,Low,Yes
6889,37,30000,49,2,12,6,1,Male,Urban,Sedan,No,No,Low,No
6890,58,62335,29,1,3,8,5,Female,Suburban,Sedan,Yes,Yes,Low,No
6891,42,110258,35.1,3,3,8,5,Male,Urban,Truck,Yes,Yes,Low,Yes
6892,31,63869,5,3,5,5,1,Male,Urban,Sedan,No,No,Low,No
6893,31,96877,48.6,2,3,1,2,Male,Suburban,Sedan,Yes,Yes,Low,No
6894,59,112697,56.8,1,0,0,2,Male,Rural,Sedan,Yes,No,Low,No
6895,49,101041,26.6,2,0,2,2,Male,Rural,Sedan,Yes,Yes,Low,No
6896,40,85853,43.1,2,5,4,4,Male,Suburban,Sedan,Yes,Yes,Low,Yes
6897,64,71095,5,2,7,9,2,Male,Suburban,SUV,Yes,Yes,Low,No
6898,37,74682,37,2,11,3,5,Male,Urban,SUV,No,Yes,Low,Yes
6899,59,96468,16.7,2,4,2,4,Male,Suburban,Sedan,Yes,No,Low,No
6900,31,129534,24.2,1,2,0,4,Female,Rural,Sedan,Yes,Yes,Low,Yes
6901,66,105710,5,1,9,12,4,Female,Urban,Sedan,No,No,Low,No
6902,65,121426,38.2,2,1,9,4,Female,Suburban,Hatchback,Yes,Yes,Low,No
6903,26,60555,22.9,3,8,7,3,Female,Urban,Sedan,Yes,No,Low,No
6904,54,91262,55.9,1,5,8,1,Male,Suburban,SUV,Yes,Yes,Low,No
6905,59,105722,14.9,1,14,10,1,Female,Urban,Sedan,No,Yes,Low,No
6906,40,30000,43.2,1,2,3,1,Female,Rural,Sedan,Yes,Yes,Low,No
6907,34,30000,5,2,1,5,3,Female,Suburban,Sedan,Yes,Yes,Low,No
6908,55,63844,38.5,1,3,3,5,Female,Urban,Sedan,No,No,Medium,No
6909,49,88861,61.8,1,2,9,1,Male,Suburban,SUV,Yes,Yes,Low,No
6910,64,63828,17.5,3,4,9,4,Male,Suburban,Sedan,Yes,No,Low,No
6911,39,95614,5,2,7,9,4,Male,Suburban,SUV,Yes,Yes,Low,No
6912,49,120156,66.9,1,1,1,5,Male,Rural,Sedan,Yes,Yes,Low,Yes
6913,46,84816,26.9,1,5,3,5,Female,Urban,Sedan,No,Yes,Low,Yes
6914,41,92580,69.8,2,13,11,5,Female,Urban,SUV,Yes,Yes,Low,Yes
6915,49,107510,37.2,3,0,1,2,Female,Suburban,SUV,No,Yes,Medium,No
6916,34,91807,39.6,3,14,15,2,Male,Urban,SUV,No,No,Medium,No
6917,68,60520,21.8,1,3,8,2,Male,Urban,Sedan,No,Yes,Low,No
6918,25,74541,24.5,2,7,9,1,Male,Suburban,Sedan,Yes,Yes,Low,No
6919,59,62481,41.6,2,0,9,1,Male,Suburban,Truck,Yes,No,Low,No
6920,39,121363,5,1,7,8,5,Female,Suburban,Hatchback,Yes,Yes,Low,Yes
6921,36,123854,5,2,1,2,1,Female,Rural,Sedan,Yes,No,Low,No
6922,37,109504,51.8,2,12,8,2,Female,Urban,Hatchback,Yes,Yes,Low,Yes
6923,35,106769,44,1,11,14,1,Male,Urban,SUV,Yes,No,Low,No
6924,59,126825,70.5,2,3,15,1,Male,Urban,SUV,No,No,Low,No
6925,32,56696,40.9,2,10,12,3,Male,Urban,Sedan,Yes,Yes,Low,No
6926,47,76650,5,2,10,3,5,Female,Urban,Hatchback,No,No,Low,No
6927,57,63930,24.1,1,11,10,1,Male,Urban,Sedan,Yes,Yes,Low,No
6928,41,98947,34.7,1,0,9,4,Male,Suburban,Sedan,Yes,Yes,Low,No
6929,57,69768,41.9,2,8,15,5,Female,Urban,Sedan,No,Yes,Low,Yes
6930,67,132386,43.7,2,4,11,4,Female,Urban,SUV,Yes,No,Low,No
6931,37,30000,37.8,2,5,18,1,Male,Urban,Hatchback,No,Yes,Medium,No
6932,31,51779,31.9,2,2,9,2,Female,Suburban,Sedan,Yes,Yes,Low,Yes
6933,51,91415,45.8,2,1,2,3,Female,Rural,Truck,Yes,Yes,Low,No
6934,49,134591,22.6,1,7,7,5,Female,Suburban,SUV,No,Yes,Low,Yes
6935,46,68933,41.2,2,6,9,5,Male,Suburban,SUV,Yes,Yes,Low,Yes
6936,44,30000,22.7,2,1,0,1,Female,Rural,Sedan,Yes,No,Low,No
6937,49,61732,17.8,1,4,6,2,Male,Urban,Sedan,Yes,Yes,Low,No
6938,25,83745,29.2,1,5,8,1,Female,Suburban,Sedan,Yes,Yes,Low,No
6939,69,132225,34.1,1,4,10,4,Female,Urban,SUV,Yes,Yes,Low,No
6940,28,71025,35,3,11,7,3,Female,Urban,Sedan,No,Yes,Low,Yes
6941,47,53674,48.1,2,7,15,1,Male,Urban,SUV,Yes,No,Low,No
6942,53,104546,27.5,1,1,5,3,Female,Suburban,Sedan,Yes,Yes,Low,No
6943,47,117715,41.5,1,12,6,4,Female,Urban,SUV,No,Yes,Medium,No
6944,29,112174,53,1,7,7,2,Male,Urban,SUV,Yes,Yes,Low,No
6945,56,59754,54.3,1,9,7,3,Male,Urban,Sedan,No,Yes,Low,No
6946,27,94741,20.3,1,3,18,1,Female,Urban,Hatchback,No,Yes,Low,No
6947,31,104899,24.5,2,4,3,2,Male,Suburban,Sedan,No,Yes,Medium,No
6948,47,54878,46,1,0,2,3,Male,Rural,SUV,Yes,Yes,Low,No
6949,64,72963,44.4,4,0,2,4,Male,Rural,SUV,Yes,Yes,Low,No
6950,56,72887,5,1,1,0,2,Male,Rural,Sedan,Yes,No,Low,No
6951,37,97743,59.6,1,2,4,2,Female,Suburban,Sedan,Yes,Yes,Low,No
6952,44,90830,36.4,1,7,1,1,Male,Suburban,Sedan,Yes,No,Low,No
6953,56,114491,22.6,2,7,11,5,Female,Urban,SUV,No,Yes,Low,Yes
6954,33,30000,5,2,10,10,3,Female,Urban,Sedan,Yes,Yes,Low,No
6955,51,97640,30.4,2,2,7,3,Female,Suburban,Sedan,Yes,Yes,Low,No
6956,63,87823,31.4,1,14,5,5,Female,Urban,SUV,Yes,No,Low,No
6957,30,123466,25.8,2,5,8,4,Male,Urban,Sedan,No,Yes,Low,Yes
6958,68,81954,51,2,11,14,2,Male,Urban,SUV,Yes,No,Low,No
6959,34,95898,30.6,1,1,3,5,Male,Rural,SUV,Yes,No,Low,No
6960,66,66983,40.9,3,5,13,2,Female,Urban,Hatchback,Yes,Yes,Low,No
6961,69,128558,51,1,6,9,3,Male,Suburban,SUV,Yes,Yes,Low,Yes
6962,64,30000,5,2,12,4,2,Male,Urban,Sedan,No,Yes,Low,No
6963,39,67855,49.5,2,5,9,1,Male,Suburban,Sedan,Yes,No,Low,No
6964,68,87678,29.9,1,0,0,2,Female,Rural,SUV,Yes,Yes,Low,No
6965,41,59873,38.8,2,5,9,3,Female,Urban,SUV,No,No,Low,No
6966,53,79830,47.1,2,11,4,3,Male,Urban,SUV,Yes,No,Low,No
6967,25,71258,50.5,2,5,8,1,Male,Suburban,Hatchback,Yes,No,Low,No
6968,41,52351,54.6,2,3,5,5,Male,Suburban,SUV,Yes,Yes,Low,No
6969,48,119604,55.5,2,3,9,1,Male,Suburban,Hatchback,Yes,Yes,Low,No
6970,55,111043,46.6,2,13,3,3,Male,Urban,SUV,No,Yes,Medium,No
6971,68,96468,16.8,2,5,13,4,Male,Urban,Sedan,No,No,Low,No
6972,29,30000,31.4,1,2,1,2,Male,Rural,Hatchback,Yes,Yes,Low,No
6973,43,73462,48.5,2,3,1,4,Male,Suburban,Truck,Yes,No,Low,No
6974,42,69910,5,2,7,1,2,Female,Suburban,SUV,Yes,No,Low,No
6975,67,125011,30.2,1,9,4,5,Female,Urban,Sedan,No,Yes,Low,Yes
6976,60,141870,22.3,3,5,4,3,Female,Urban,Hatchback,Yes,Yes,Low,Yes
6977,67,101620,59.9,1,11,3,4,Male,Urban,Sedan,Yes,No,Low,No
6978,62,48894,54.2,2,3,10,1,Male,Urban,SUV,No,Yes,Medium,No
6979,62,115529,5,1,0,3,2,Female,Rural,SUV,Yes,Yes,Low,No
6980,43,75370,32.3,2,2,5,2,Male,Urban,SUV,No,Yes,Low,No
6981,44,72441,20.8,2,4,1,4,Female,Suburban,Hatchback,Yes,Yes,Low,No
6982,49,82450,5,2,3,8,1,Female,Suburban,Sedan,Yes,Yes,Low,No
6983,32,97763,5,1,10,3,3,Male,Urban,Hatchback,No,Yes,Low,No
6984,59,93517,5.7,3,6,14,3,Male,Urban,Truck,Yes,Yes,Low,No
6985,52,81785,35.9,2,14,16,1,Male,Urban,SUV,Yes,No,Low,No
6986,55,57993,29.7,1,11,19,4,Male,Urban,Sedan,No,Yes,Low,No
6987,48,104899,47.1,1,1,3,1,Female,Rural,Sedan,Yes,No,Low,No
6988,49,56845,5,1,3,16,4,Male,Urban,SUV,No,No,Low,No
6989,43,66434,40.3,2,3,4,4,Male,Suburban,Sedan,Yes,Yes,Low,No
6990,50,63889,26.6,2,8,16,5,Male,Urban,SUV,No,Yes,Low,No
6991,57,109965,66.5,2,4,1,1,Male,Suburban,Truck,Yes,Yes,Low,No
6992,63,75912,41.2,3,3,8,1,Female,Urban,Sedan,No,Yes,Medium,No
6993,56,78845,24.9,1,5,1,2,Male,Suburban,Truck,Yes,Yes,Low,No
6994,46,87833,55.9,2,5,6,5,Female,Urban,Hatchback,No,No,Medium,No
6995,49,78182,56.9,2,2,2,1,Male,Rural,SUV,Yes,No,Low,No
6996,36,123577,36.4,2,4,2,5,Male,Suburban,Sedan,Yes,Yes,Low,Yes
6997,40,55876,38.1,1,2,2,5,Female,Rural,SUV,Yes,Yes,Low,Yes
6998,59,30000,28.7,2,5,3,5,Male,Suburban,Sedan,Yes,Yes,Low,No
6999,54,92665,23.2,2,6,5,2,Male,Suburban,Sedan,Yes,Yes,Low,No
7000,30,122966,39.4,2,3,11,2,Female,Urban,Sedan,No,Yes,Low,Yes
7001,25,81562,5,2,11,17,1,Male,Urban,Truck,Yes,Yes,Low,No
7002,54,80795,46.5,1,4,8,2,Female,Suburban,SUV,Yes,Yes,Low,No
7003,33,91535,28.1,4,3,1,5,Female,Suburban,SUV,Yes,Yes,Low,No
7004,50,62378,49.5,2,3,18,5,Male,Urban,SUV,Yes,No,Low,No
7005,68,71259,5,1,14,8,2,Female,Urban,Hatchback,No,No,Low,No
7006,46,112148,48.1,3,13,7,1,Male,Urban,Hatchback,Yes,No,Low,No
7007,44,95899,48.5,2,4,4,3,Female,Suburban,SUV,Yes,Yes,Low,No
7008,67,107418,22,2,13,12,4,Male,Urban,SUV,Yes,No,Low,No
7009,44,86986,36.5,1,12,18,5,Female,Urban,SUV,No,Yes,Low,Yes
7010,45,83646,58.7,1,5,10,1,Male,Urban,Sedan,No,Yes,Medium,No
7011,39,92830,67.5,1,5,9,1,Female,Suburban,Sedan,Yes,No,Low,No
7012,37,72876,46.1,2,2,8,2,Female,Suburban,SUV,Yes,Yes,Low,No
7013,33,75363,26.7,2,6,8,1,Male,Urban,Sedan,No,No,Medium,No
7014,48,30000,29,4,12,16,3,Male,Urban,Sedan,No,No,Low,No
7015,37,55919,16.6,1,1,0,4,Female,Rural,SUV,Yes,Yes,Low,No
7016,49,53576,5,1,6,5,4,Male,Suburban,Sedan,No,Yes,Low,No
7017,54,72644,56.9,2,5,12,1,Male,Urban,SUV,No,Yes,Medium,No
7018,37,121801,5,2,2,0,4,Female,Rural,SUV,Yes,Yes,Low,Yes
7019,30,56513,51.9,1,0,3,3,Male,Rural,SUV,Yes,No,Low,No
7020,27,71167,32.3,2,6,5,5,Male,Suburban,Hatchback,Yes,Yes,Low,No
7021,56,70879,56.4,1,0,3,3,Male,Rural,SUV,Yes,No,Low,No
7022,57,53387,46.6,2,2,1,5,Male,Rural,SUV,Yes,Yes,Low,Yes
7023,62,77900,25.6,2,2,8,5,Female,Suburban,Sedan,Yes,No,Low,No
7024,48,82933,12,2,2,2,5,Male,Rural,Sedan,Yes,Yes,Low,Yes
7025,69,72664,11.6,1,12,10,2,Male,Urban,Sedan,Yes,Yes,Low,No
7026,53,30000,52,3,10,11,4,Male,Urban,SUV,Yes,No,Low,No
7027,50,64775,5,1,2,3,3,Male,Rural,SUV,Yes,No,Low,No
7028,54,73361,5,2,9,7,4,Female,Urban,SUV,Yes,No,Low,No
7029,28,73410,5,2,7,7,4,Male,Suburban,SUV,Yes,Yes,Low,Yes
7030,43,74555,66.3,1,7,7,3,Female,Urban,SUV,No,Yes,Medium,No
7031,51,133382,49.8,2,5,15,5,Female,Urban,SUV,Yes,Yes,Low,Yes
7032,47,64788,38.6,2,6,8,3,Male,Urban,Sedan,Yes,Yes,Low,No
7033,25,86436,49.5,1,3,9,1,Female,Suburban,SUV,Yes,No,Low,No
7034,67,129919,53.3,2,2,0,2,Male,Rural,SUV,No,Yes,Medium,No
7035,32,133098,30.3,1,7,3,1,Female,Suburban,SUV,Yes,No,Low,No
7036,58,114353,5,2,1,2,4,Female,Rural,Sedan,Yes,Yes,Low,Yes
7037,30,30000,48.2,4,5,1,3,Female,Suburban,Sedan,Yes,No,Low,No
7038,43,74947,52.2,2,13,15,4,Male,Urban,Sedan,No,Yes,Low,No
7039,56,96996,46.6,2,1,2,1,Female,Rural,SUV,Yes,Yes,Low,No
7040,45,94683,50.7,2,2,0,2,Male,Rural,SUV,Yes,Yes,Low,No
7041,67,147870,33.1,3,5,7,4,Female,Suburban,SUV,Yes,Yes,Low,Yes
7042,36,30000,57.9,1,6,13,1,Female,Urban,Sedan,No,Yes,Low,No
7043,65,50345,5,1,13,9,2,Male,Urban,SUV,No,No,Low,No
7044,36,101125,5,2,11,17,2,Male,Urban,Truck,No,Yes,Low,No
7045,45,81844,25.7,1,2,1,4,Female,Rural,SUV,Yes,Yes,Low,Yes
7046,57,83397,65.5,3,5,13,3,Male,Urban,SUV,No,No,Medium,No
7047,49,88069,36.9,1,4,9,4,Female,Suburban,SUV,Yes,No,Low,No
7048,53,119036,41.4,2,3,4,1,Female,Urban,Sedan,No,No,Medium,No
7049,48,136587,32.3,2,0,1,3,Male,Rural,Hatchback,Yes,Yes,Low,Yes
7050,67,83766,53.9,1,2,2,2,Female,Rural,Sedan,Yes,Yes,Low,No
7051,35,115576,43.3,1,7,6,3,Female,Suburban,Sedan,Yes,No,Low,No
7052,29,90981,55.9,2,2,0,2,Male,Rural,Truck,Yes,Yes,Low,Yes
7053,57,139937,24.3,2,2,4,5,Female,Suburban,SUV,Yes,No,Low,No
7054,62,100584,46.7,1,6,5,5,Female,Suburban,Sedan,No,Yes,Medium,Yes
7055,63,62402,22,2,0,0,3,Female,Rural,SUV,Yes,Yes,Low,No
7056,26,81267,30.4,1,10,12,2,Male,Urban,Sedan,No,Yes,Medium,No
7057,48,74862,17.3,1,2,3,3,Male,Rural,Sedan,Yes,No,Low,No
7058,38,119692,31.7,4,4,6,1,Female,Suburban,SUV,Yes,Yes,Low,No
7059,58,60796,23.5,1,7,9,3,Female,Suburban,Sedan,Yes,Yes,Low,No
7060,37,80560,30.3,2,9,11,5,Male,Urban,SUV,No,Yes,Low,No
7061,50,82433,54.1,1,0,4,3,Male,Suburban,SUV,Yes,Yes,Low,No
7062,52,81483,20.3,1,6,10,1,Male,Urban,SUV,Yes,No,Low,No
7063,52,70833,37.5,3,1,2,5,Female,Rural,Sedan,Yes,No,Low,No
7064,40,143044,22.1,2,2,12,2,Male,Urban,Sedan,Yes,No,Low,No
7065,64,99421,28.6,2,0,1,1,Male,Rural,Hatchback,Yes,Yes,Low,No
7066,31,91330,48,1,4,17,5,Male,Urban,Sedan,No,Yes,Low,Yes
7067,35,87779,5,1,10,9,4,Other,Urban,Sedan,No,Yes,Low,Yes
7068,56,75953,5,2,2,1,5,Male,Suburban,Sedan,No,No,Medium,No
7069,60,62989,62.4,2,2,6,1,Female,Urban,SUV,No,Yes,Medium,No
7070,42,30000,5,3,6,9,4,Male,Suburban,SUV,Yes,Yes,Low,No
7071,53,51780,26.4,2,2,2,2,Male,Rural,SUV,Yes,No,Low,No
7072,39,61411,50.7,1,6,4,1,Male,Suburban,Sedan,No,Yes,Medium,No
7073,41,86920,5,3,12,10,1,Female,Urban,Sedan,Yes,Yes,Low,No
7074,58,46945,41.9,1,5,9,1,Female,Suburban,Sedan,Yes,Yes,Low,No
